acct_num,acct_create_dt,account_close_dt,first_name,last_name,address,city,state,zipcode,phone_number,created,modified
153,2008-10-31 15:34:00.0,2014-01-23 18:06:22.0,Pete,Barnett,2777 Valley Lane,Oakland,CA,94545,5100978341,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
154,2008-10-23 10:04:27.0,2014-02-10 22:30:03.0,Leroy,Tweed,3118 Tibbs Avenue,Oakland,CA,94538,5106577100,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
155,2008-10-21 15:38:20.0,2014-01-14 05:44:18.0,Jason,Stone,4290 Victoria Court,San Francisco,CA,94042,4153927390,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
156,2008-12-04 13:10:46.0,2014-03-10 23:41:13.0,Joyce,Cochran,846 Coburn Hollow Road,Richmond,CA,94817,5102329496,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
157,2008-12-16 03:58:05.0,\N,Jenny,Reiser,426 Sycamore Lake Road,Berkeley,CA,94779,5106966600,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
158,2008-12-21 17:38:07.0,\N,Paulette,Faulk,590 Roy Alley,Berkeley,CA,94722,5106185221,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
159,2008-11-19 05:58:12.0,2014-02-03 08:29:17.0,Belkis,Guerra,1254 Kenwood Place,Palo Alto,CA,94308,6505892403,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
160,2008-11-01 15:28:05.0,\N,Bonnie,Branch,1868 Willison Street,San Francisco,CA,94057,4158441466,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
161,2008-12-29 20:07:14.0,2013-11-22 13:33:08.0,Israel,Edmonds,3369 Victoria Court,Oakland,CA,94685,5100040948,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
162,2008-11-04 20:56:29.0,2014-01-02 14:09:58.0,Whitney,Lake,913 Cost Avenue,Oakland,CA,94507,5107380008,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
163,2008-11-13 15:00:54.0,2014-02-26 12:05:27.0,Patrick,Mason,2946 Scenic Way,Richmond,CA,94875,5101691548,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
164,2008-11-09 22:42:55.0,\N,Renee,Hudson,3107 Whispering Pines Circle,San Francisco,CA,94019,4152651216,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
165,2008-10-27 16:23:33.0,2014-03-09 23:53:39.0,Tyler,Connor,1950 Melrose Street,Oakland,CA,94590,5104562352,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
166,2008-11-08 10:02:40.0,2014-01-24 10:41:12.0,Ronda,Haas,4521 Point Street,Oakland,CA,94554,5101598812,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
167,2008-12-08 18:33:32.0,2014-03-03 13:30:44.0,Agnes,Peters,1148 Agriculture Lane,San Francisco,CA,94147,4150153086,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
168,2008-12-28 05:19:23.0,\N,Brandon,Devoe,1559 Heavner Avenue,San Francisco,CA,94073,4156370269,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
169,2008-11-01 12:46:04.0,\N,Laurie,Jordan,142 Kelley Road,Santa Rosa,CA,94952,7075173347,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
170,2008-11-03 14:27:55.0,\N,Julie,Reed,721 Barrington Court,Sacramento,CA,94255,9167863246,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
171,2008-10-26 09:46:47.0,\N,Faye,Leone,3739 Cheshire Road,Richmond,CA,94873,5105209310,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
172,2008-11-13 01:52:20.0,\N,Lois,Owens,1959 Boring Lane,San Mateo,CA,94425,6501120813,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
173,2008-11-02 09:43:45.0,2014-03-08 13:16:35.0,Keith,Martin,4735 Robinson Court,Oakland,CA,94695,5109427954,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
174,2008-12-02 07:35:23.0,\N,Mary,Barnett,4212 Holt Street,Palo Alto,CA,94303,6506983232,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
175,2008-11-24 08:59:39.0,2014-01-14 12:26:47.0,Michael,Kimbell,3469 Fraggle Drive,Santa Rosa,CA,94912,7071408613,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
176,2008-12-03 03:46:00.0,\N,Esperanza,Rhone,4078 Davis Lane,Sacramento,CA,94239,9162783481,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
177,2008-12-03 18:25:14.0,\N,Daryl,Obrien,1251 Beechwood Drive,Berkeley,CA,94712,5106638766,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
178,2008-12-09 12:09:14.0,\N,Kimberly,Mulder,2383 Patton Lane,San Francisco,CA,94114,4150916606,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
179,2008-12-31 12:37:57.0,2014-02-26 00:58:42.0,Julia,Nowicki,1187 Fire Access Road,San Francisco,CA,94059,4152923485,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
180,2008-11-22 02:20:16.0,\N,Marion,Lott,1156 Hickory Heights Drive,Berkeley,CA,94708,5101190952,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
181,2008-12-19 16:38:47.0,2014-02-17 21:29:38.0,Michael,Williams,4317 Walnut Street,San Mateo,CA,94473,6509575716,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
182,2008-12-28 16:34:16.0,\N,Gordon,Terry,664 Frum Street,Oakland,CA,94635,5104225566,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
183,2008-12-22 02:35:06.0,\N,Elizabeth,McMillan,500 Aspen Court,San Francisco,CA,94150,4155860278,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
184,2008-12-13 04:30:46.0,\N,Rebecca,Dyer,2881 Rinehart Road,San Mateo,CA,94405,6506314415,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
185,2008-11-16 19:45:51.0,\N,Mabel,Sabatino,3964 Tenmile,Santa Rosa,CA,94959,7071779156,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
186,2008-12-06 19:54:35.0,\N,Danielle,Brooks,3168 Lake Road,Richmond,CA,94836,5106788634,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
187,2008-11-14 08:49:43.0,2013-11-13 18:04:51.0,Melissa,Vargas,2205 Berry Street,San Francisco,CA,94166,4152861127,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
188,2008-12-30 22:27:07.0,\N,Lorena,Begley,3672 Simpson Square,Santa Rosa,CA,94957,7078694755,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
189,2008-11-27 14:49:11.0,\N,Clifton,Moss,3863 Pennsylvania Avenue,Berkeley,CA,94748,5100136428,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
190,2008-11-02 00:21:44.0,\N,Rose,Nease,3279 Wetzel Lane,Richmond,CA,94886,5105126542,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
191,2008-12-05 15:14:00.0,\N,Maia,Graves,3082 Pyramid Valley Road,Sacramento,CA,94280,9169809458,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
192,2008-10-31 21:50:59.0,2012-11-29 06:04:14.0,Michelle,Wells,542 Giraffe Hill Drive,Sacramento,CA,94231,9168053145,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
193,2008-12-29 21:09:46.0,\N,William,Powell,4337 Railroad Street,San Francisco,CA,94171,4155613896,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
194,2008-10-21 22:13:52.0,2013-08-03 12:37:35.0,Chris,Clayton,2253 Shady Pines Drive,Santa Rosa,CA,94944,7071451183,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
195,2008-11-30 04:40:22.0,\N,James,Carpenter,2015 Moore Avenue,Sacramento,CA,94225,9163594089,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
196,2008-12-15 01:12:04.0,2014-01-22 23:10:26.0,Bruce,Vargas,1470 Brighton Circle Road,Santa Rosa,CA,94975,7072975621,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
197,2008-12-09 00:40:25.0,2014-01-15 19:22:16.0,John,Hubbard,4443 Rogers Street,Oakland,CA,94504,5109588496,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
198,2008-11-14 11:42:26.0,2012-11-04 11:55:43.0,Jeffrey,Miller,3437 Settlers Lane,Santa Rosa,CA,94980,7078932972,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
199,2008-11-23 11:25:54.0,\N,Joey,Reese,1372 Spinnaker Lane,Richmond,CA,94865,5104964687,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
200,2008-11-07 07:31:39.0,\N,Coleen,Weldon,4795 Hart Street,San Mateo,CA,94452,6504123769,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
201,2008-12-18 07:05:10.0,\N,Jesus,Guillen,3683 Green Hill Road,Richmond,CA,94807,5103206967,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
202,2008-12-13 11:42:38.0,\N,Ella,Vinyard,792 Center Street,Berkeley,CA,94732,5107123817,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
203,2008-11-12 20:18:30.0,2014-01-01 10:55:43.0,Kimberly,Gregory,4604 Payne Street,Sacramento,CA,94298,9161423776,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
204,2008-10-23 00:36:37.0,\N,Garry,Ford,3018 Irish Lane,Santa Rosa,CA,94957,7076669246,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
205,2008-12-12 23:29:56.0,2014-01-19 12:38:01.0,Jonathan,Klein,2333 Fleming Street,Sacramento,CA,94281,9160621955,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
206,2008-11-04 21:05:42.0,2014-02-10 09:48:28.0,June,Boyd,2117 Adams Drive,Oakland,CA,94646,5107385381,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
207,2008-11-16 18:41:31.0,\N,Alicia,Beil,3541 Owagner Lane,Richmond,CA,94850,5107830293,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
208,2008-12-29 11:11:00.0,\N,Matthew,Peterson,2813 Ritter Street,Oakland,CA,94647,5102179781,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
209,2008-11-12 05:16:26.0,\N,Charles,Hendricks,4205 Parrill Court,San Mateo,CA,94456,6503019051,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
210,2008-12-10 23:41:26.0,2013-11-04 12:52:59.0,Matthew,Wason,4763 Chapel Street,Oakland,CA,94585,5100290008,2014-03-18 13:29:47.0,2014-03-18 13:29:47.0
211,2008-11-06 18:00:27.0,2013-12-17 23:53:00.0,Robert,Saavedra,1168 North Bend River Road,Santa Rosa,CA,94974,7079726497,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
212,2008-12-01 09:47:31.0,2014-01-05 09:30:43.0,Pauline,Whiteside,3484 Railroad Street,San Mateo,CA,94454,6502395555,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
213,2008-10-26 07:58:18.0,\N,Elease,Hardy,590 Westwood Avenue,Berkeley,CA,94764,5101004303,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
214,2008-12-12 22:39:08.0,\N,Brett,Sides,4469 Honeysuckle Lane,Oakland,CA,94546,5108335850,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
215,2008-11-18 03:10:56.0,\N,Na,Torres,816 Middleville Road,Santa Rosa,CA,94937,7073644115,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
216,2008-12-09 18:49:04.0,\N,Kurtis,Gonzalez,2233 Diamond Cove,San Francisco,CA,94039,4156630686,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
217,2008-11-07 21:18:55.0,\N,Robert,Long,3183 Owagner Lane,San Mateo,CA,94419,6507384769,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
218,2008-11-02 14:55:07.0,2014-02-01 11:33:39.0,Earl,Koontz,4756 Woodbridge Lane,Santa Rosa,CA,94929,7076585071,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
219,2008-12-03 06:09:32.0,\N,Judy,Parker,2661 Sycamore Circle,Santa Rosa,CA,94929,7078304163,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
220,2008-12-04 01:56:02.0,2014-03-07 23:43:40.0,Ella,Williams,1206 Walnut Avenue,San Francisco,CA,94089,4159773770,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
221,2008-11-08 06:54:47.0,2014-03-12 10:55:15.0,Frank,Messier,4613 Lauren Drive,Richmond,CA,94839,5106109641,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
222,2008-11-08 12:18:35.0,2013-11-07 20:51:40.0,Matilde,Herndon,384 Progress Way,San Francisco,CA,94001,4150290275,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
223,2008-11-17 14:48:33.0,\N,Elizabeth,Glover,621 Anmoore Road,Palo Alto,CA,94308,6505293784,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
224,2008-11-03 21:37:49.0,\N,David,Sonnier,1115 Del Dew Drive,Berkeley,CA,94738,5108762113,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
225,2008-12-02 07:27:46.0,\N,Raul,Houston,2725 Cardinal Lane,Oakland,CA,94502,5100266537,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
226,2008-12-12 15:10:39.0,\N,Melinda,Chappell,4292 Pringle Drive,Palo Alto,CA,94318,6508705427,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
227,2008-11-13 01:06:18.0,2012-03-05 01:52:03.0,Damaris,Strickland,1843 Nuzum Court,San Mateo,CA,94446,6505304437,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
228,2008-11-13 22:04:34.0,\N,Dorothy,Williamson,517 Concord Street,Santa Rosa,CA,94926,7079548081,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
229,2008-12-01 22:40:03.0,\N,Jerry,Dennis,4766 Melm Street,Berkeley,CA,94752,5107890194,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
230,2008-11-12 06:12:34.0,2014-03-08 18:24:40.0,Raymond,Kim,2606 Hinkle Lake Road,Oakland,CA,94568,5109331191,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
231,2008-11-06 09:44:43.0,\N,Annie,Tull,4349 Station Street,San Francisco,CA,94115,4150983324,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
232,2008-11-13 04:42:40.0,2012-07-29 10:44:32.0,Donnie,Beaulieu,1224 Baker Avenue,Santa Rosa,CA,94972,7070880122,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
233,2008-12-07 15:32:03.0,\N,Arden,Black,199 Kenwood Place,San Francisco,CA,94088,4152813760,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
234,2008-10-29 03:17:54.0,\N,Carolyn,Gibson,267 Pickens Way,Sacramento,CA,94201,9166314637,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
235,2008-12-15 13:20:07.0,\N,Johnny,Allen,692 Goff Avenue,Richmond,CA,94894,5108380402,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
236,2008-12-15 07:41:38.0,\N,Dina,Cooper,1976 Goodwin Avenue,Berkeley,CA,94787,5101666592,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
237,2008-11-30 08:18:34.0,2014-01-25 00:49:03.0,Thelma,Beck,1461 Hill Croft Farm Road,San Mateo,CA,94464,6503135322,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
238,2008-12-15 23:40:01.0,\N,James,Gomez,443 Corbin Branch Road,Santa Rosa,CA,94909,7079716021,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
239,2008-12-17 15:04:57.0,2014-02-16 19:41:55.0,Francine,Day,812 Agriculture Lane,Sacramento,CA,94224,9161431454,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
240,2008-10-26 17:39:02.0,\N,Johnny,Bartley,3754 Parkview Drive,Santa Rosa,CA,94955,7079354042,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
241,2008-11-20 09:29:32.0,\N,Conrad,Fairchild,2494 Lyndon Street,San Francisco,CA,94116,4155201906,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
242,2008-12-05 11:20:41.0,\N,Kevin,Washington,1077 Roosevelt Wilson Lane,Berkeley,CA,94757,5102303601,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
243,2008-11-06 01:20:18.0,2014-02-27 12:41:39.0,Rosa,Nance,3765 Turkey Pen Lane,San Mateo,CA,94404,6505061680,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
244,2008-12-25 17:50:44.0,\N,Anna,McLaughlin,770 Norma Lane,Santa Rosa,CA,94951,7072405509,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
245,2008-12-26 09:34:01.0,\N,Clara,Scott,573 Renwick Drive,Santa Rosa,CA,94903,7074980084,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
246,2008-11-02 16:34:51.0,\N,Roy,Young,571 Custer Street,Oakland,CA,94598,5109530656,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
247,2008-10-29 19:28:48.0,2014-03-04 11:25:35.0,Fermin,Williams,622 Ross Street,Palo Alto,CA,94304,6509604844,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
248,2008-11-12 01:58:15.0,\N,Arthur,Bober,2427 Woodhill Avenue,San Mateo,CA,94444,6504229844,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
249,2008-12-16 18:46:50.0,\N,Ricardo,Napper,1765 Cottrill Lane,San Francisco,CA,94173,4153662246,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
250,2008-12-30 02:32:35.0,2014-01-02 17:14:57.0,Nathan,Hall,503 Pickens Way,Oakland,CA,94557,5104383717,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
251,2008-11-05 14:33:01.0,\N,Minnie,Petty,4812 Collins Avenue,Palo Alto,CA,94303,6505597078,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
252,2008-10-23 16:39:17.0,\N,Harry,Randall,2597 Hickman Street,Oakland,CA,94505,5109508609,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
253,2008-12-02 18:28:48.0,\N,Gene,Patrick,4696 Aaron Smith Drive,Berkeley,CA,94700,5100815071,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
254,2008-11-05 10:24:51.0,\N,Mike,Rios,504 Braxton Street,San Francisco,CA,94007,4156978598,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
255,2008-10-28 14:41:37.0,2014-02-12 22:23:34.0,Earl,Davis,323 Benson Park Drive,San Francisco,CA,94176,4159552347,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
256,2008-12-08 23:05:04.0,\N,Kimberly,Perrin,4559 Chapmans Lane,San Francisco,CA,94024,4153871764,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
257,2008-11-29 12:21:00.0,2014-01-03 00:47:53.0,Craig,Terry,2861 Brown Avenue,Palo Alto,CA,94326,6500930741,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
258,2008-12-19 03:57:39.0,\N,Amy,Logsdon,2087 Pallet Street,Oakland,CA,94595,5106213991,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
259,2008-11-07 00:31:55.0,2012-11-18 10:08:18.0,Marvin,Taylor,1620 Myra Street,Oakland,CA,94641,5100845932,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
260,2008-12-09 13:07:21.0,\N,Bryan,Richardson,3692 Norman Street,San Mateo,CA,94448,6505947047,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
261,2008-12-16 17:28:14.0,\N,Joanne,Giles,4089 Colony Street,Berkeley,CA,94717,5109534753,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
262,2008-11-18 23:05:49.0,2013-12-02 15:58:49.0,Patricia,Justice,4662 White Oak Drive,Sacramento,CA,94284,9161509342,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
263,2008-12-05 23:24:24.0,2014-02-16 11:10:01.0,Joan,Gray,2521 Lords Way,Santa Rosa,CA,94971,7079246414,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
264,2008-12-26 12:35:40.0,\N,Edith,Wright,284 August Lane,San Francisco,CA,94006,4150526713,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
265,2008-11-29 13:38:43.0,\N,Elfrieda,Austin,353 Nicholas Street,Oakland,CA,94613,5102513154,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
266,2008-12-07 21:04:16.0,2014-02-21 09:12:03.0,Thomas,Page,468 Thunder Road,Palo Alto,CA,94308,6501465303,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
267,2008-11-04 09:22:45.0,\N,Florence,Duncan,3537 Franklin Street,Sacramento,CA,94200,9169252484,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
268,2008-12-29 17:36:35.0,2014-02-28 14:55:29.0,Christina,Lewis,4934 Charla Lane,Palo Alto,CA,94340,6507128391,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
269,2008-10-21 19:07:23.0,2014-02-17 02:07:53.0,Colin,Francois,3924 Better Street,San Francisco,CA,94195,4153026986,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
270,2008-11-27 02:34:47.0,2014-01-15 04:23:45.0,Antonio,Ackley,713 Hill Croft Farm Road,San Francisco,CA,94042,4150621455,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
271,2008-11-24 17:47:30.0,\N,Ira,Buchholz,1280 White Avenue,Oakland,CA,94636,5105340442,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
272,2008-12-19 05:00:55.0,2013-11-11 00:44:15.0,Kenneth,Schnieders,3763 Eastland Avenue,Palo Alto,CA,94367,6501676352,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
273,2008-11-04 18:12:18.0,\N,Ernesto,Macleod,4167 Abia Martin Drive,Oakland,CA,94541,5104066441,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
274,2008-11-04 08:56:32.0,\N,Jill,Lucas,3413 Nixon Avenue,Oakland,CA,94555,5102866680,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
275,2008-10-26 15:04:33.0,2014-02-01 03:12:11.0,Chelsea,Gaona,4898 Snider Street,San Francisco,CA,94040,4155493875,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
276,2008-12-02 11:27:33.0,\N,Richard,Ward,2962 Clair Street,San Francisco,CA,94043,4159270546,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
277,2008-11-10 14:40:18.0,2013-11-04 01:42:07.0,John,Mitchell,1395 Boone Crockett Lane,San Mateo,CA,94460,6501404020,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
278,2008-12-29 04:44:47.0,\N,Steve,Bonds,2937 Bottom Lane,San Mateo,CA,94414,6502048199,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
279,2008-12-22 18:29:29.0,2013-11-21 15:31:02.0,Alma,Pabon,424 Hill Croft Farm Road,San Mateo,CA,94498,6505453674,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
280,2008-12-17 01:10:50.0,2014-03-04 02:09:47.0,Kathie,Martinez,2215 Blue Spruce Lane,Oakland,CA,94519,5109587926,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
281,2008-12-10 20:43:37.0,\N,Frank,Bates,3836 Short Street,Palo Alto,CA,94333,6509201990,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
282,2008-12-18 00:25:47.0,\N,Julie,Barron,2728 Cantebury Drive,Santa Rosa,CA,94951,7079148838,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
283,2008-10-30 15:39:08.0,\N,Ethel,Cadet,3116 Tetrick Road,Richmond,CA,94891,5109683453,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
284,2008-11-18 02:16:46.0,2014-02-20 23:23:12.0,Esmeralda,Mikels,4182 Mapleview Drive,Sacramento,CA,94276,9166026450,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
285,2008-12-14 06:20:27.0,\N,Nancy,Mosley,2806 Tree Top Lane,San Francisco,CA,94004,4159865202,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
286,2008-10-25 10:40:41.0,2014-01-01 23:33:15.0,Ruth,Delarosa,3575 Dogwood Lane,Oakland,CA,94634,5107058174,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
287,2008-11-03 09:18:04.0,2014-01-27 00:23:06.0,Kathryn,Decker,4109 Linden Avenue,Sacramento,CA,94213,9169106818,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
288,2008-12-05 01:07:59.0,\N,Lisa,Caro,2292 Maxwell Street,Sacramento,CA,94277,9165368108,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
289,2008-11-25 20:13:24.0,\N,Hector,Montague,3667 White River Way,Sacramento,CA,94227,9164554012,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
290,2008-11-25 04:54:18.0,2013-12-11 21:27:52.0,Nicholas,Beck,1548 Agriculture Lane,Richmond,CA,94821,5101843345,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
291,2008-12-21 23:55:39.0,2013-07-15 08:40:52.0,Rhonda,Cannon,566 Little Acres Lane,Palo Alto,CA,94388,6504373135,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
292,2008-11-27 09:26:33.0,\N,Jeanette,Duran,2506 Baker Avenue,San Francisco,CA,94139,4159862789,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
293,2008-11-21 07:38:06.0,\N,Jillian,Nichols,2179 Reppert Coal Road,San Francisco,CA,94170,4159400192,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
294,2008-11-07 07:05:47.0,\N,Robert,Lovell,4318 Derek Drive,Palo Alto,CA,94325,6502001026,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
295,2008-11-08 07:51:29.0,2013-12-24 00:16:07.0,Aaron,Porter,3099 Hemlock Lane,San Francisco,CA,94028,4151012695,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
296,2008-12-16 08:20:31.0,\N,Margaret,Joyce,2073 Hickory Lane,San Francisco,CA,94168,4154242805,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
297,2008-11-24 11:48:57.0,2014-01-08 04:54:49.0,Bernice,Hewlett,2303 Franklin Street,Oakland,CA,94619,5100478907,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
298,2008-11-09 18:50:09.0,2009-02-17 22:54:14.0,Yvette,Foster,1472 Brannon Street,San Mateo,CA,94456,6501273168,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
299,2008-11-23 12:59:28.0,2014-03-10 17:13:09.0,Cleo,McCray,3387 Coburn Hollow Road,Santa Rosa,CA,94924,7071317120,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
300,2008-11-25 21:08:29.0,\N,Jenna,Mohammed,2860 Frank Avenue,Berkeley,CA,94729,5108557383,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
301,2008-12-24 02:22:37.0,\N,Diane,Armstrong,737 Peaceful Lane,San Francisco,CA,94125,4150181080,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
302,2008-12-09 05:53:20.0,\N,Lee,Love,725 Holly Street,Palo Alto,CA,94329,6501890664,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
303,2008-12-26 15:41:53.0,\N,Bryan,Pyron,1271 Stark Hollow Road,Sacramento,CA,94226,9166396806,2014-03-18 13:29:48.0,2014-03-18 13:29:48.0
